640	1.78E-5	9.98E-6	2.39E-5	2.41E-5	2.73E-5	0.00107	0.00443	0.00443	0.0448	0.00856	6.85932E-4	2.38E-5	1.36E-5	2.02E-5	9.29E-6	7.93E-6	1.1E-5	1.46E-5	2.88E-6	0	0	0	0	0
645	1.59E-5	1.03E-5	2.34E-5	2.17E-5	2.58E-5	7.30301E-4	0.00341	0.00341	0.02738	0.01305	0.00122	2.56E-5	1.32E-5	1.88E-5	1.02E-5	8.31E-6	1.29E-5	1.32E-5	2.67E-6	0	0	0	0	0
650	1.59E-5	8.31E-6	2.24E-5	2.08E-5	2.41E-5	4.58612E-4	0.00253	0.00253	0.01089	0.02028	0.00212	2.29E-5	1.3E-5	2.42E-5	8.52E-6	8.73E-6	1.19E-5	1.41E-5	2.09E-6	0	0	0	0	0
655	1.53E-5	9.67E-6	1.6E-5	1.93E-5	2.54E-5	2.67997E-4	0.00183	0.00183	0.00405	0.03134	0.0035	3.06E-5	1.38E-5	2.41E-5	9.81E-6	9.45E-6	1.34E-5	1.29E-5	2.56E-6	0	0	0	0	0
660	1.46E-5	8.08E-6	1.71E-5	1.93E-5	2.3E-5	1.467E-4	0.00129	0.00129	0.00159	0.04288	0.00553	3.7E-5	1.52E-5	1.42E-5	9.91E-6	9.32E-6	1.13E-5	1.2E-5	1.4E-6	0	0	0	0	0
665	1.38E-5	8.45E-6	1.78E-5	1.9E-5	2.52E-5	7.52E-5	8.6016E-4	8.6016E-4	6.78921E-4	0.04012	0.00853	6.93E-5	1.54E-5	2.18E-5	1.18E-5	9.3E-6	1.36E-5	1.3E-5	2.87E-6	0	0	0	0	0
670	1.46E-5	1E-5	1.78E-5	1.81E-5	2.41E-5	4.17E-5	5.42481E-4	5.42481E-4	3.0214E-4	0.01885	0.01261	1.15571E-4	1.99E-5	2.36E-5	9.39E-6	1.01E-5	1.33E-5	1.36E-5	2.3E-6	0	0	0	0	0
675	1.14E-5	9.08E-6	1.54E-5	1.72E-5	2.3E-5	2.88E-5	3.1874E-4	3.1874E-4	1.36035E-4	0.00644	0.01747	2.22327E-4	2.61E-5	2.47E-5	1.11E-5	1.01E-5	1.42E-5	1.11E-5	3.05E-6	0	0	0	0	0
680	1.42E-5	8.91E-6	1.42E-5	9.95E-6	1.54E-5	1.52E-5	1.65791E-4	1.65791E-4	5.65E-5	0.00225	0.02291	4.32179E-4	3.99E-5	3.15E-5	1.78E-5	1.23E-5	1.32E-5	1.39E-5	4.3E-6	0	0	0	0	0
685	1.26E-5	8.94E-6	1.29E-5	8.38E-6	1.27E-5	1.45E-5	8.5E-5	8.5E-5	3.18E-5	8.44423E-4	0.02747	7.93417E-4	6.22E-5	3.28E-5	1.89E-5	1.12E-5	1.4E-5	1.25E-5	4E-6	0	0	0	0	0
